intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
214.000000;8584788;2023-04-01;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304010000;TrafficFlowObserved;bicycle;False
186.000000;8584788;2023-04-02;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304020000;TrafficFlowObserved;bicycle;False
316.000000;8584788;2023-04-03;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304030000;TrafficFlowObserved;bicycle;False
339.000000;8584788;2023-04-04;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304040000;TrafficFlowObserved;bicycle;False
3.000000;8584788;2023-04-05;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304050000;TrafficFlowObserved;bicycle;False
478.000000;8584788;2023-04-06;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304060000;TrafficFlowObserved;bicycle;False
393.000000;8584788;2023-04-07;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304070000;TrafficFlowObserved;bicycle;False
266.000000;8584788;2023-04-08;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304080000;TrafficFlowObserved;bicycle;False
194.000000;8584788;2023-04-09;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304090000;TrafficFlowObserved;bicycle;False
203.000000;8584788;2023-04-10;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304100000;TrafficFlowObserved;bicycle;False
491.000000;8584788;2023-04-11;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304110000;TrafficFlowObserved;bicycle;False
472.000000;8584788;2023-04-12;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304120000;TrafficFlowObserved;bicycle;False
471.000000;8584788;2023-04-13;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304130000;TrafficFlowObserved;bicycle;False
462.000000;8584788;2023-04-14;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304140000;TrafficFlowObserved;bicycle;False
229.000000;8584788;2023-04-15;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304150000;TrafficFlowObserved;bicycle;False
197.000000;8584788;2023-04-16;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304160000;TrafficFlowObserved;bicycle;False
514.000000;8584788;2023-04-17;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304170000;TrafficFlowObserved;bicycle;False
565.000000;8584788;2023-04-18;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304180000;TrafficFlowObserved;bicycle;False
503.000000;8584788;2023-04-19;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304190000;TrafficFlowObserved;bicycle;False
546.000000;8584788;2023-04-20;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304200000;TrafficFlowObserved;bicycle;False
436.000000;8584788;2023-04-21;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304210000;TrafficFlowObserved;bicycle;False
276.000000;8584788;2023-04-22;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304220000;TrafficFlowObserved;bicycle;False
407.000000;8584788;2023-04-25;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304250000;TrafficFlowObserved;bicycle;False
405.000000;8584788;2023-04-26;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304260000;TrafficFlowObserved;bicycle;False
382.000000;8584788;2023-04-27;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304270000;TrafficFlowObserved;bicycle;False
351.000000;8584788;2023-04-28;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304280000;TrafficFlowObserved;bicycle;False
213.000000;8584788;2023-04-29;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304290000;TrafficFlowObserved;bicycle;False
141.000000;8584788;2023-04-30;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202304300000;TrafficFlowObserved;bicycle;False
194.000000;8584788;2023-05-01;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202305010000;TrafficFlowObserved;bicycle;False
377.000000;8584788;2023-05-02;3.877600;43.600100;MMM_EcoCompt_X2H22104775_202305020000;TrafficFlowObserved;bicycle;False
