intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
282.000000;376991821;2023-04-01;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304010000;TrafficFlowObserved;bicycle;False
275.000000;376991821;2023-04-02;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304020000;TrafficFlowObserved;bicycle;False
487.000000;376991821;2023-04-03;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304030000;TrafficFlowObserved;bicycle;False
550.000000;376991821;2023-04-04;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304040000;TrafficFlowObserved;bicycle;False
2.000000;376991821;2023-04-05;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304050000;TrafficFlowObserved;bicycle;False
561.000000;376991821;2023-04-06;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304060000;TrafficFlowObserved;bicycle;False
473.000000;376991821;2023-04-07;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304070000;TrafficFlowObserved;bicycle;False
310.000000;376991821;2023-04-08;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304080000;TrafficFlowObserved;bicycle;False
312.000000;376991821;2023-04-09;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304090000;TrafficFlowObserved;bicycle;False
301.000000;376991821;2023-04-10;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304100000;TrafficFlowObserved;bicycle;False
507.000000;376991821;2023-04-11;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304110000;TrafficFlowObserved;bicycle;False
485.000000;376991821;2023-04-12;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304120000;TrafficFlowObserved;bicycle;False
515.000000;376991821;2023-04-13;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304130000;TrafficFlowObserved;bicycle;False
411.000000;376991821;2023-04-14;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304140000;TrafficFlowObserved;bicycle;False
214.000000;376991821;2023-04-15;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304150000;TrafficFlowObserved;bicycle;False
300.000000;376991821;2023-04-16;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304160000;TrafficFlowObserved;bicycle;False
481.000000;376991821;2023-04-17;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304170000;TrafficFlowObserved;bicycle;False
546.000000;376991821;2023-04-18;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304180000;TrafficFlowObserved;bicycle;False
546.000000;376991821;2023-04-19;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304190000;TrafficFlowObserved;bicycle;False
569.000000;376991821;2023-04-20;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304200000;TrafficFlowObserved;bicycle;False
442.000000;376991821;2023-04-21;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304210000;TrafficFlowObserved;bicycle;False
253.000000;376991821;2023-04-22;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304220000;TrafficFlowObserved;bicycle;False
247.000000;376991821;2023-04-23;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304230000;TrafficFlowObserved;bicycle;False
466.000000;376991821;2023-04-24;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304240000;TrafficFlowObserved;bicycle;False
469.000000;376991821;2023-04-25;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304250000;TrafficFlowObserved;bicycle;False
497.000000;376991821;2023-04-26;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304260000;TrafficFlowObserved;bicycle;False
537.000000;376991821;2023-04-27;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304270000;TrafficFlowObserved;bicycle;False
451.000000;376991821;2023-04-28;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304280000;TrafficFlowObserved;bicycle;False
290.000000;376991821;2023-04-29;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304290000;TrafficFlowObserved;bicycle;False
215.000000;376991821;2023-04-30;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202304300000;TrafficFlowObserved;bicycle;False
289.000000;376991821;2023-05-01;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305010000;TrafficFlowObserved;bicycle;False
478.000000;376991821;2023-05-02;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305020000;TrafficFlowObserved;bicycle;False
447.000000;376991821;2023-05-03;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305030000;TrafficFlowObserved;bicycle;False
542.000000;376991821;2023-05-04;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305040000;TrafficFlowObserved;bicycle;False
385.000000;376991821;2023-05-05;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305050000;TrafficFlowObserved;bicycle;False
300.000000;376991821;2023-05-06;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305060000;TrafficFlowObserved;bicycle;False
323.000000;376991821;2023-05-07;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305070000;TrafficFlowObserved;bicycle;False
346.000000;376991821;2023-05-08;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305080000;TrafficFlowObserved;bicycle;False
502.000000;376991821;2023-05-09;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305090000;TrafficFlowObserved;bicycle;False
520.000000;376991821;2023-05-10;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305100000;TrafficFlowObserved;bicycle;False
578.000000;376991821;2023-05-11;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305110000;TrafficFlowObserved;bicycle;False
361.000000;376991821;2023-05-12;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305120000;TrafficFlowObserved;bicycle;False
236.000000;376991821;2023-05-13;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305130000;TrafficFlowObserved;bicycle;False
317.000000;376991821;2023-05-14;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305140000;TrafficFlowObserved;bicycle;False
492.000000;376991821;2023-05-15;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305150000;TrafficFlowObserved;bicycle;False
533.000000;376991821;2023-05-16;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305160000;TrafficFlowObserved;bicycle;False
520.000000;376991821;2023-05-17;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305170000;TrafficFlowObserved;bicycle;False
406.000000;376991821;2023-05-18;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305180000;TrafficFlowObserved;bicycle;False
364.000000;376991821;2023-05-19;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305190000;TrafficFlowObserved;bicycle;False
283.000000;376991821;2023-05-20;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305200000;TrafficFlowObserved;bicycle;False
176.000000;376991821;2023-05-21;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305210000;TrafficFlowObserved;bicycle;False
458.000000;376991821;2023-05-22;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305220000;TrafficFlowObserved;bicycle;False
565.000000;376991821;2023-05-23;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305230000;TrafficFlowObserved;bicycle;False
483.000000;376991821;2023-05-24;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305240000;TrafficFlowObserved;bicycle;False
500.000000;376991821;2023-05-25;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305250000;TrafficFlowObserved;bicycle;False
507.000000;376991821;2023-05-26;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305260000;TrafficFlowObserved;bicycle;False
317.000000;376991821;2023-05-27;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305270000;TrafficFlowObserved;bicycle;False
336.000000;376991821;2023-05-28;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305280000;TrafficFlowObserved;bicycle;False
261.000000;376991821;2023-05-29;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305290000;TrafficFlowObserved;bicycle;False
598.000000;376991821;2023-05-30;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305300000;TrafficFlowObserved;bicycle;False
480.000000;376991821;2023-05-31;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202305310000;TrafficFlowObserved;bicycle;False
548.000000;376991821;2023-06-01;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306010000;TrafficFlowObserved;bicycle;False
554.000000;376991821;2023-06-02;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306020000;TrafficFlowObserved;bicycle;False
360.000000;376991821;2023-06-03;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306030000;TrafficFlowObserved;bicycle;False
344.000000;376991821;2023-06-04;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306040000;TrafficFlowObserved;bicycle;False
531.000000;376991821;2023-06-05;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306050000;TrafficFlowObserved;bicycle;False
607.000000;376991821;2023-06-06;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306060000;TrafficFlowObserved;bicycle;False
596.000000;376991821;2023-06-07;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306070000;TrafficFlowObserved;bicycle;False
588.000000;376991821;2023-06-08;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306080000;TrafficFlowObserved;bicycle;False
364.000000;376991821;2023-06-09;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306090000;TrafficFlowObserved;bicycle;False
321.000000;376991821;2023-06-10;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306100000;TrafficFlowObserved;bicycle;False
321.000000;376991821;2023-06-11;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306110000;TrafficFlowObserved;bicycle;False
494.000000;376991821;2023-06-12;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306120000;TrafficFlowObserved;bicycle;False
443.000000;376991821;2023-06-13;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306130000;TrafficFlowObserved;bicycle;False
525.000000;376991821;2023-06-14;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306140000;TrafficFlowObserved;bicycle;False
590.000000;376991821;2023-06-15;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306150000;TrafficFlowObserved;bicycle;False
507.000000;376991821;2023-06-16;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306160000;TrafficFlowObserved;bicycle;False
335.000000;376991821;2023-06-17;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306170000;TrafficFlowObserved;bicycle;False
292.000000;376991821;2023-06-18;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306180000;TrafficFlowObserved;bicycle;False
569.000000;376991821;2023-06-19;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306190000;TrafficFlowObserved;bicycle;False
592.000000;376991821;2023-06-20;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306200000;TrafficFlowObserved;bicycle;False
539.000000;376991821;2023-06-21;3.898100;43.614000;MMM_EcoCompt_X2H22104773_202306210000;TrafficFlowObserved;bicycle;False
