intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
94.000000;1085031414;2023-04-01;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304010000;TrafficFlowObserved;bicycle;False
75.000000;1085031414;2023-04-02;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304020000;TrafficFlowObserved;bicycle;False
121.000000;1085031414;2023-04-03;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304030000;TrafficFlowObserved;bicycle;False
213.000000;1085031414;2023-04-04;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304040000;TrafficFlowObserved;bicycle;False
151.000000;1085031414;2023-04-05;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304050000;TrafficFlowObserved;bicycle;False
206.000000;1085031414;2023-04-06;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304060000;TrafficFlowObserved;bicycle;False
135.000000;1085031414;2023-04-07;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304070000;TrafficFlowObserved;bicycle;False
234.000000;1085031414;2023-04-08;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304080000;TrafficFlowObserved;bicycle;False
292.000000;1085031414;2023-04-09;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304090000;TrafficFlowObserved;bicycle;False
284.000000;1085031414;2023-04-10;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304100000;TrafficFlowObserved;bicycle;False
151.000000;1085031414;2023-04-11;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304110000;TrafficFlowObserved;bicycle;False
161.000000;1085031414;2023-04-12;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304120000;TrafficFlowObserved;bicycle;False
81.000000;1085031414;2023-04-13;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304130000;TrafficFlowObserved;bicycle;False
69.000000;1085031414;2023-04-14;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304140000;TrafficFlowObserved;bicycle;False
80.000000;1085031414;2023-04-15;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304150000;TrafficFlowObserved;bicycle;False
163.000000;1085031414;2023-04-16;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304160000;TrafficFlowObserved;bicycle;False
140.000000;1085031414;2023-04-17;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304170000;TrafficFlowObserved;bicycle;False
234.000000;1085031414;2023-04-18;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304180000;TrafficFlowObserved;bicycle;False
220.000000;1085031414;2023-04-19;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304190000;TrafficFlowObserved;bicycle;False
270.000000;1085031414;2023-04-20;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304200000;TrafficFlowObserved;bicycle;False
83.000000;1085031414;2023-04-21;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304210000;TrafficFlowObserved;bicycle;False
126.000000;1085031414;2023-04-22;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304220000;TrafficFlowObserved;bicycle;False
306.000000;1085031414;2023-04-23;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304230000;TrafficFlowObserved;bicycle;False
134.000000;1085031414;2023-04-24;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304240000;TrafficFlowObserved;bicycle;False
169.000000;1085031414;2023-04-25;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304250000;TrafficFlowObserved;bicycle;False
170.000000;1085031414;2023-04-26;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304260000;TrafficFlowObserved;bicycle;False
243.000000;1085031414;2023-04-27;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304270000;TrafficFlowObserved;bicycle;False
162.000000;1085031414;2023-04-28;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304280000;TrafficFlowObserved;bicycle;False
260.000000;1085031414;2023-04-29;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304290000;TrafficFlowObserved;bicycle;False
158.000000;1085031414;2023-04-30;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202304300000;TrafficFlowObserved;bicycle;False
264.000000;1085031414;2023-05-01;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202305010000;TrafficFlowObserved;bicycle;False
165.000000;1085031414;2023-05-02;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202305020000;TrafficFlowObserved;bicycle;False
163.000000;1085031414;2023-05-03;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202305030000;TrafficFlowObserved;bicycle;False
306.000000;1085031414;2023-05-04;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202305040000;TrafficFlowObserved;bicycle;False
198.000000;1085031414;2023-05-05;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202305050000;TrafficFlowObserved;bicycle;False
259.000000;1085031414;2023-05-06;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202305060000;TrafficFlowObserved;bicycle;False
362.000000;1085031414;2023-05-07;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202305070000;TrafficFlowObserved;bicycle;False
241.000000;1085031414;2023-05-08;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202305080000;TrafficFlowObserved;bicycle;False
177.000000;1085031414;2023-05-09;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202305090000;TrafficFlowObserved;bicycle;False
91.000000;1085031414;2023-05-10;3.698800;43.538000;MMM_EcoCompt_X2H22104765_202305100000;TrafficFlowObserved;bicycle;False
