intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
1070;643789819;2023-04-01;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304010000;TrafficFlowObserved;bicycle;False
1121;643789819;2023-04-02;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304020000;TrafficFlowObserved;bicycle;False
2433;643789819;2023-04-03;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304030000;TrafficFlowObserved;bicycle;False
2683;643789819;2023-04-04;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304040000;TrafficFlowObserved;bicycle;False
27;643789819;2023-04-05;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304050000;TrafficFlowObserved;bicycle;False
2566;643789819;2023-04-06;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304060000;TrafficFlowObserved;bicycle;False
2335;643789819;2023-04-07;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304070000;TrafficFlowObserved;bicycle;False
1254;643789819;2023-04-08;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304080000;TrafficFlowObserved;bicycle;False
991;643789819;2023-04-09;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304090000;TrafficFlowObserved;bicycle;False
1115;643789819;2023-04-10;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304100000;TrafficFlowObserved;bicycle;False
2563;643789819;2023-04-11;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304110000;TrafficFlowObserved;bicycle;False
2318;643789819;2023-04-12;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304120000;TrafficFlowObserved;bicycle;False
2463;643789819;2023-04-13;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304130000;TrafficFlowObserved;bicycle;False
2017;643789819;2023-04-14;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304140000;TrafficFlowObserved;bicycle;False
1016;643789819;2023-04-15;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304150000;TrafficFlowObserved;bicycle;False
1167;643789819;2023-04-16;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304160000;TrafficFlowObserved;bicycle;False
2416;643789819;2023-04-17;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304170000;TrafficFlowObserved;bicycle;False
2760;643789819;2023-04-18;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304180000;TrafficFlowObserved;bicycle;False
2552;643789819;2023-04-19;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304190000;TrafficFlowObserved;bicycle;False
2759;643789819;2023-04-20;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304200000;TrafficFlowObserved;bicycle;False
2041;643789819;2023-04-21;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304210000;TrafficFlowObserved;bicycle;False
1024;643789819;2023-04-22;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304220000;TrafficFlowObserved;bicycle;False
845;643789819;2023-04-23;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304230000;TrafficFlowObserved;bicycle;False
1797;643789819;2023-04-24;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304240000;TrafficFlowObserved;bicycle;False
2046;643789819;2023-04-25;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304250000;TrafficFlowObserved;bicycle;False
2006;643789819;2023-04-26;3.884700;43.614000;MMM_EcoCompt_X2H22104777_202304260000;TrafficFlowObserved;bicycle;False
