intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
1177.000000;188609530;2023-04-01;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304010000;TrafficFlowObserved;bicycle;False
882.000000;188609530;2023-04-02;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304020000;TrafficFlowObserved;bicycle;False
2297.000000;188609530;2023-04-03;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304030000;TrafficFlowObserved;bicycle;False
2563.000000;188609530;2023-04-04;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304040000;TrafficFlowObserved;bicycle;False
49.000000;188609530;2023-04-05;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304050000;TrafficFlowObserved;bicycle;False
2542.000000;188609530;2023-04-06;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304060000;TrafficFlowObserved;bicycle;False
2231.000000;188609530;2023-04-07;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304070000;TrafficFlowObserved;bicycle;False
1225.000000;188609530;2023-04-08;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304080000;TrafficFlowObserved;bicycle;False
841.000000;188609530;2023-04-09;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304090000;TrafficFlowObserved;bicycle;False
805.000000;188609530;2023-04-10;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304100000;TrafficFlowObserved;bicycle;False
2396.000000;188609530;2023-04-11;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304110000;TrafficFlowObserved;bicycle;False
2510.000000;188609530;2023-04-12;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304120000;TrafficFlowObserved;bicycle;False
2334.000000;188609530;2023-04-13;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304130000;TrafficFlowObserved;bicycle;False
2056.000000;188609530;2023-04-14;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304140000;TrafficFlowObserved;bicycle;False
1174.000000;188609530;2023-04-15;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304150000;TrafficFlowObserved;bicycle;False
1049.000000;188609530;2023-04-16;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304160000;TrafficFlowObserved;bicycle;False
2160.000000;188609530;2023-04-17;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304170000;TrafficFlowObserved;bicycle;False
2537.000000;188609530;2023-04-18;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304180000;TrafficFlowObserved;bicycle;False
2656.000000;188609530;2023-04-19;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304190000;TrafficFlowObserved;bicycle;False
2574.000000;188609530;2023-04-20;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304200000;TrafficFlowObserved;bicycle;False
2185.000000;188609530;2023-04-21;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304210000;TrafficFlowObserved;bicycle;False
1020.000000;188609530;2023-04-22;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304220000;TrafficFlowObserved;bicycle;False
721.000000;188609530;2023-04-23;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304230000;TrafficFlowObserved;bicycle;False
1613.000000;188609530;2023-04-24;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304240000;TrafficFlowObserved;bicycle;False
1839.000000;188609530;2023-04-25;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304250000;TrafficFlowObserved;bicycle;False
1866.000000;188609530;2023-04-26;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304260000;TrafficFlowObserved;bicycle;False
1735.000000;188609530;2023-04-27;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304270000;TrafficFlowObserved;bicycle;False
1683.000000;188609530;2023-04-28;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304280000;TrafficFlowObserved;bicycle;False
1029.000000;188609530;2023-04-29;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304290000;TrafficFlowObserved;bicycle;False
677.000000;188609530;2023-04-30;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202304300000;TrafficFlowObserved;bicycle;False
1252.000000;188609530;2023-05-01;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202305010000;TrafficFlowObserved;bicycle;False
1760.000000;188609530;2023-05-02;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202305020000;TrafficFlowObserved;bicycle;False
1853.000000;188609530;2023-05-03;3.874408;43.616209;MMM_EcoCompt_XTH19101158_202305030000;TrafficFlowObserved;bicycle;False
