intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
108;60703759;2023-04-01;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304010000;TrafficFlowObserved;bicycle;False
101;60703759;2023-04-02;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304020000;TrafficFlowObserved;bicycle;False
184;60703759;2023-04-03;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304030000;TrafficFlowObserved;bicycle;False
195;60703759;2023-04-04;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304040000;TrafficFlowObserved;bicycle;False
0;60703759;2023-04-05;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304050000;TrafficFlowObserved;bicycle;False
160;60703759;2023-04-06;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304060000;TrafficFlowObserved;bicycle;False
145;60703759;2023-04-07;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304070000;TrafficFlowObserved;bicycle;False
147;60703759;2023-04-08;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304080000;TrafficFlowObserved;bicycle;False
69;60703759;2023-04-09;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304090000;TrafficFlowObserved;bicycle;False
141;60703759;2023-04-10;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304100000;TrafficFlowObserved;bicycle;False
185;60703759;2023-04-11;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304110000;TrafficFlowObserved;bicycle;False
150;60703759;2023-04-12;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304120000;TrafficFlowObserved;bicycle;False
176;60703759;2023-04-13;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304130000;TrafficFlowObserved;bicycle;False
119;60703759;2023-04-14;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304140000;TrafficFlowObserved;bicycle;False
116;60703759;2023-04-15;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304150000;TrafficFlowObserved;bicycle;False
106;60703759;2023-04-16;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304160000;TrafficFlowObserved;bicycle;False
174;60703759;2023-04-17;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304170000;TrafficFlowObserved;bicycle;False
164;60703759;2023-04-18;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304180000;TrafficFlowObserved;bicycle;False
166;60703759;2023-04-19;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304190000;TrafficFlowObserved;bicycle;False
159;60703759;2023-04-20;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304200000;TrafficFlowObserved;bicycle;False
124;60703759;2023-04-21;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304210000;TrafficFlowObserved;bicycle;False
103;60703759;2023-04-22;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304220000;TrafficFlowObserved;bicycle;False
76;60703759;2023-04-23;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304230000;TrafficFlowObserved;bicycle;False
199;60703759;2023-04-24;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304240000;TrafficFlowObserved;bicycle;False
177;60703759;2023-04-25;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304250000;TrafficFlowObserved;bicycle;False
180;60703759;2023-04-26;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304260000;TrafficFlowObserved;bicycle;False
205;60703759;2023-04-27;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304270000;TrafficFlowObserved;bicycle;False
165;60703759;2023-04-28;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304280000;TrafficFlowObserved;bicycle;False
135;60703759;2023-04-29;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304290000;TrafficFlowObserved;bicycle;False
81;60703759;2023-04-30;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202304300000;TrafficFlowObserved;bicycle;False
146;60703759;2023-05-01;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305010000;TrafficFlowObserved;bicycle;False
212;60703759;2023-05-02;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305020000;TrafficFlowObserved;bicycle;False
193;60703759;2023-05-03;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305030000;TrafficFlowObserved;bicycle;False
184;60703759;2023-05-04;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305040000;TrafficFlowObserved;bicycle;False
186;60703759;2023-05-05;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305050000;TrafficFlowObserved;bicycle;False
126;60703759;2023-05-06;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305060000;TrafficFlowObserved;bicycle;False
107;60703759;2023-05-07;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305070000;TrafficFlowObserved;bicycle;False
162;60703759;2023-05-08;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305080000;TrafficFlowObserved;bicycle;False
156;60703759;2023-05-09;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305090000;TrafficFlowObserved;bicycle;False
189;60703759;2023-05-10;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305100000;TrafficFlowObserved;bicycle;False
201;60703759;2023-05-11;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305110000;TrafficFlowObserved;bicycle;False
112;60703759;2023-05-12;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305120000;TrafficFlowObserved;bicycle;False
114;60703759;2023-05-13;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305130000;TrafficFlowObserved;bicycle;False
111;60703759;2023-05-14;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305140000;TrafficFlowObserved;bicycle;False
216;60703759;2023-05-15;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305150000;TrafficFlowObserved;bicycle;False
206;60703759;2023-05-16;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305160000;TrafficFlowObserved;bicycle;False
186;60703759;2023-05-17;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305170000;TrafficFlowObserved;bicycle;False
83;60703759;2023-05-18;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305180000;TrafficFlowObserved;bicycle;False
118;60703759;2023-05-19;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305190000;TrafficFlowObserved;bicycle;False
109;60703759;2023-05-20;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305200000;TrafficFlowObserved;bicycle;False
48;60703759;2023-05-21;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305210000;TrafficFlowObserved;bicycle;False
169;60703759;2023-05-22;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305220000;TrafficFlowObserved;bicycle;False
167;60703759;2023-05-23;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305230000;TrafficFlowObserved;bicycle;False
182;60703759;2023-05-24;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305240000;TrafficFlowObserved;bicycle;False
172;60703759;2023-05-25;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305250000;TrafficFlowObserved;bicycle;False
189;60703759;2023-05-26;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305260000;TrafficFlowObserved;bicycle;False
177;60703759;2023-05-27;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305270000;TrafficFlowObserved;bicycle;False
98;60703759;2023-05-28;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305280000;TrafficFlowObserved;bicycle;False
121;60703759;2023-05-29;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305290000;TrafficFlowObserved;bicycle;False
233;60703759;2023-05-30;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305300000;TrafficFlowObserved;bicycle;False
168;60703759;2023-05-31;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202305310000;TrafficFlowObserved;bicycle;False
212;60703759;2023-06-01;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202306010000;TrafficFlowObserved;bicycle;False
189;60703759;2023-06-02;3.929538;43.637601;MMM_EcoCompt_X2H22043031_202306020000;TrafficFlowObserved;bicycle;False
