intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
335;137058167;2023-04-01;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304010000;TrafficFlowObserved;bicycle;False
320;137058167;2023-04-02;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304020000;TrafficFlowObserved;bicycle;False
689;137058167;2023-04-03;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304030000;TrafficFlowObserved;bicycle;False
738;137058167;2023-04-04;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304040000;TrafficFlowObserved;bicycle;False
3;137058167;2023-04-05;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304050000;TrafficFlowObserved;bicycle;False
771;137058167;2023-04-06;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304060000;TrafficFlowObserved;bicycle;False
600;137058167;2023-04-07;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304070000;TrafficFlowObserved;bicycle;False
630;137058167;2023-04-08;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304080000;TrafficFlowObserved;bicycle;False
530;137058167;2023-04-09;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304090000;TrafficFlowObserved;bicycle;False
656;137058167;2023-04-10;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304100000;TrafficFlowObserved;bicycle;False
734;137058167;2023-04-11;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304110000;TrafficFlowObserved;bicycle;False
705;137058167;2023-04-12;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304120000;TrafficFlowObserved;bicycle;False
682;137058167;2023-04-13;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304130000;TrafficFlowObserved;bicycle;False
545;137058167;2023-04-14;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304140000;TrafficFlowObserved;bicycle;False
301;137058167;2023-04-15;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304150000;TrafficFlowObserved;bicycle;False
452;137058167;2023-04-16;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304160000;TrafficFlowObserved;bicycle;False
699;137058167;2023-04-17;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304170000;TrafficFlowObserved;bicycle;False
807;137058167;2023-04-18;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304180000;TrafficFlowObserved;bicycle;False
788;137058167;2023-04-19;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304190000;TrafficFlowObserved;bicycle;False
765;137058167;2023-04-20;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304200000;TrafficFlowObserved;bicycle;False
479;137058167;2023-04-21;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304210000;TrafficFlowObserved;bicycle;False
369;137058167;2023-04-22;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304220000;TrafficFlowObserved;bicycle;False
375;137058167;2023-04-23;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304230000;TrafficFlowObserved;bicycle;False
658;137058167;2023-04-24;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304240000;TrafficFlowObserved;bicycle;False
675;137058167;2023-04-25;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304250000;TrafficFlowObserved;bicycle;False
811;137058167;2023-04-26;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304260000;TrafficFlowObserved;bicycle;False
741;137058167;2023-04-27;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304270000;TrafficFlowObserved;bicycle;False
545;137058167;2023-04-28;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304280000;TrafficFlowObserved;bicycle;False
685;137058167;2023-04-29;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304290000;TrafficFlowObserved;bicycle;False
429;137058167;2023-04-30;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202304300000;TrafficFlowObserved;bicycle;False
880;137058167;2023-05-01;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305010000;TrafficFlowObserved;bicycle;False
682;137058167;2023-05-02;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305020000;TrafficFlowObserved;bicycle;False
859;137058167;2023-05-03;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305030000;TrafficFlowObserved;bicycle;False
809;137058167;2023-05-04;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305040000;TrafficFlowObserved;bicycle;False
689;137058167;2023-05-05;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305050000;TrafficFlowObserved;bicycle;False
727;137058167;2023-05-06;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305060000;TrafficFlowObserved;bicycle;False
558;137058167;2023-05-07;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305070000;TrafficFlowObserved;bicycle;False
964;137058167;2023-05-08;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305080000;TrafficFlowObserved;bicycle;False
624;137058167;2023-05-09;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305090000;TrafficFlowObserved;bicycle;False
648;137058167;2023-05-10;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305100000;TrafficFlowObserved;bicycle;False
800;137058167;2023-05-11;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305110000;TrafficFlowObserved;bicycle;False
417;137058167;2023-05-12;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305120000;TrafficFlowObserved;bicycle;False
412;137058167;2023-05-13;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305130000;TrafficFlowObserved;bicycle;False
557;137058167;2023-05-14;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305140000;TrafficFlowObserved;bicycle;False
727;137058167;2023-05-15;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305150000;TrafficFlowObserved;bicycle;False
698;137058167;2023-05-16;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305160000;TrafficFlowObserved;bicycle;False
614;137058167;2023-05-17;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305170000;TrafficFlowObserved;bicycle;False
591;137058167;2023-05-18;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305180000;TrafficFlowObserved;bicycle;False
499;137058167;2023-05-19;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305190000;TrafficFlowObserved;bicycle;False
330;137058167;2023-05-20;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305200000;TrafficFlowObserved;bicycle;False
234;137058167;2023-05-21;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305210000;TrafficFlowObserved;bicycle;False
667;137058167;2023-05-22;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305220000;TrafficFlowObserved;bicycle;False
799;137058167;2023-05-23;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305230000;TrafficFlowObserved;bicycle;False
723;137058167;2023-05-24;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305240000;TrafficFlowObserved;bicycle;False
397;137058167;2023-05-25;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305250000;TrafficFlowObserved;bicycle;False
554;137058167;2023-05-26;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305260000;TrafficFlowObserved;bicycle;False
873;137058167;2023-05-27;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305270000;TrafficFlowObserved;bicycle;False
942;137058167;2023-05-28;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305280000;TrafficFlowObserved;bicycle;False
685;137058167;2023-05-29;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305290000;TrafficFlowObserved;bicycle;False
960;137058167;2023-05-30;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305300000;TrafficFlowObserved;bicycle;False
703;137058167;2023-05-31;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202305310000;TrafficFlowObserved;bicycle;False
926;137058167;2023-06-01;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306010000;TrafficFlowObserved;bicycle;False
852;137058167;2023-06-02;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306020000;TrafficFlowObserved;bicycle;False
764;137058167;2023-06-03;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306030000;TrafficFlowObserved;bicycle;False
795;137058167;2023-06-04;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306040000;TrafficFlowObserved;bicycle;False
838;137058167;2023-06-05;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306050000;TrafficFlowObserved;bicycle;False
905;137058167;2023-06-06;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306060000;TrafficFlowObserved;bicycle;False
959;137058167;2023-06-07;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306070000;TrafficFlowObserved;bicycle;False
916;137058167;2023-06-08;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306080000;TrafficFlowObserved;bicycle;False
428;137058167;2023-06-09;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306090000;TrafficFlowObserved;bicycle;False
717;137058167;2023-06-10;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306100000;TrafficFlowObserved;bicycle;False
801;137058167;2023-06-11;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306110000;TrafficFlowObserved;bicycle;False
741;137058167;2023-06-12;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306120000;TrafficFlowObserved;bicycle;False
614;137058167;2023-06-13;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306130000;TrafficFlowObserved;bicycle;False
875;137058167;2023-06-14;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306140000;TrafficFlowObserved;bicycle;False
960;137058167;2023-06-15;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306150000;TrafficFlowObserved;bicycle;False
865;137058167;2023-06-16;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306160000;TrafficFlowObserved;bicycle;False
793;137058167;2023-06-17;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306170000;TrafficFlowObserved;bicycle;False
596;137058167;2023-06-18;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306180000;TrafficFlowObserved;bicycle;False
840;137058167;2023-06-19;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306190000;TrafficFlowObserved;bicycle;False
839;137058167;2023-06-20;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306200000;TrafficFlowObserved;bicycle;False
800;137058167;2023-06-21;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306210000;TrafficFlowObserved;bicycle;False
669;137058167;2023-06-22;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306220000;TrafficFlowObserved;bicycle;False
809;137058167;2023-06-23;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306230000;TrafficFlowObserved;bicycle;False
805;137058167;2023-06-24;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306240000;TrafficFlowObserved;bicycle;False
770;137058167;2023-06-25;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306250000;TrafficFlowObserved;bicycle;False
812;137058167;2023-06-26;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306260000;TrafficFlowObserved;bicycle;False
934;137058167;2023-06-27;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306270000;TrafficFlowObserved;bicycle;False
975;137058167;2023-06-28;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306280000;TrafficFlowObserved;bicycle;False
906;137058167;2023-06-29;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306290000;TrafficFlowObserved;bicycle;False
584;137058167;2023-06-30;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202306300000;TrafficFlowObserved;bicycle;False
664;137058167;2023-07-01;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307010000;TrafficFlowObserved;bicycle;False
752;137058167;2023-07-02;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307020000;TrafficFlowObserved;bicycle;False
916;137058167;2023-07-03;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307030000;TrafficFlowObserved;bicycle;False
23;137058167;2023-07-04;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307040000;TrafficFlowObserved;bicycle;False
932;137058167;2023-07-05;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307050000;TrafficFlowObserved;bicycle;False
909;137058167;2023-07-06;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307060000;TrafficFlowObserved;bicycle;False
14;137058167;2023-07-07;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307070000;TrafficFlowObserved;bicycle;False
774;137058167;2023-07-08;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307080000;TrafficFlowObserved;bicycle;False
806;137058167;2023-07-09;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307090000;TrafficFlowObserved;bicycle;False
883;137058167;2023-07-10;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307100000;TrafficFlowObserved;bicycle;False
851;137058167;2023-07-11;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307110000;TrafficFlowObserved;bicycle;False
892;137058167;2023-07-12;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307120000;TrafficFlowObserved;bicycle;False
870;137058167;2023-07-13;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307130000;TrafficFlowObserved;bicycle;False
866;137058167;2023-07-14;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307140000;TrafficFlowObserved;bicycle;False
689;137058167;2023-07-15;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307150000;TrafficFlowObserved;bicycle;False
737;137058167;2023-07-16;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307160000;TrafficFlowObserved;bicycle;False
843;137058167;2023-07-17;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307170000;TrafficFlowObserved;bicycle;False
996;137058167;2023-07-18;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307180000;TrafficFlowObserved;bicycle;False
873;137058167;2023-07-19;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307190000;TrafficFlowObserved;bicycle;False
890;137058167;2023-07-20;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307200000;TrafficFlowObserved;bicycle;False
692;137058167;2023-07-21;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307210000;TrafficFlowObserved;bicycle;False
738;137058167;2023-07-22;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307220000;TrafficFlowObserved;bicycle;False
797;137058167;2023-07-23;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307230000;TrafficFlowObserved;bicycle;False
792;137058167;2023-07-24;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307240000;TrafficFlowObserved;bicycle;False
775;137058167;2023-07-25;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307250000;TrafficFlowObserved;bicycle;False
929;137058167;2023-07-26;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307260000;TrafficFlowObserved;bicycle;False
915;137058167;2023-07-27;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307270000;TrafficFlowObserved;bicycle;False
667;137058167;2023-07-28;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307280000;TrafficFlowObserved;bicycle;False
763;137058167;2023-07-29;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307290000;TrafficFlowObserved;bicycle;False
652;137058167;2023-07-30;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307300000;TrafficFlowObserved;bicycle;False
838;137058167;2023-07-31;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202307310000;TrafficFlowObserved;bicycle;False
791;137058167;2023-08-01;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202308010000;TrafficFlowObserved;bicycle;False
907;137058167;2023-08-02;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202308020000;TrafficFlowObserved;bicycle;False
747;137058167;2023-08-03;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202308030000;TrafficFlowObserved;bicycle;False
589;137058167;2023-08-04;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202308040000;TrafficFlowObserved;bicycle;False
525;137058167;2023-08-05;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202308050000;TrafficFlowObserved;bicycle;False
432;137058167;2023-08-06;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202308060000;TrafficFlowObserved;bicycle;False
791;137058167;2023-08-07;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202308070000;TrafficFlowObserved;bicycle;False
910;137058167;2023-08-08;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202308080000;TrafficFlowObserved;bicycle;False
796;137058167;2023-08-09;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202308090000;TrafficFlowObserved;bicycle;False
841;137058167;2023-08-10;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202308100000;TrafficFlowObserved;bicycle;False
777;137058167;2023-08-11;3.933240;43.578830;MMM_EcoCompt_X2H20042635_202308110000;TrafficFlowObserved;bicycle;False
