intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
250.000000;135001721;2023-04-01;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304010000;TrafficFlowObserved;bicycle;False
679.000000;135001721;2023-04-04;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304040000;TrafficFlowObserved;bicycle;False
678.000000;135001721;2023-04-05;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304050000;TrafficFlowObserved;bicycle;False
665.000000;135001721;2023-04-06;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304060000;TrafficFlowObserved;bicycle;False
615.000000;135001721;2023-04-07;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304070000;TrafficFlowObserved;bicycle;False
252.000000;135001721;2023-04-08;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304080000;TrafficFlowObserved;bicycle;False
179.000000;135001721;2023-04-09;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304090000;TrafficFlowObserved;bicycle;False
615.000000;135001721;2023-04-12;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304120000;TrafficFlowObserved;bicycle;False
657.000000;135001721;2023-04-13;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304130000;TrafficFlowObserved;bicycle;False
227.000000;135001721;2023-04-16;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304160000;TrafficFlowObserved;bicycle;False
615.000000;135001721;2023-04-17;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304170000;TrafficFlowObserved;bicycle;False
727.000000;135001721;2023-04-18;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304180000;TrafficFlowObserved;bicycle;False
631.000000;135001721;2023-04-19;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304190000;TrafficFlowObserved;bicycle;False
690.000000;135001721;2023-04-20;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304200000;TrafficFlowObserved;bicycle;False
556.000000;135001721;2023-04-21;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304210000;TrafficFlowObserved;bicycle;False
247.000000;135001721;2023-04-22;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304220000;TrafficFlowObserved;bicycle;False
167.000000;135001721;2023-04-23;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304230000;TrafficFlowObserved;bicycle;False
484.000000;135001721;2023-04-24;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304240000;TrafficFlowObserved;bicycle;False
535.000000;135001721;2023-04-25;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304250000;TrafficFlowObserved;bicycle;False
542.000000;135001721;2023-04-26;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304260000;TrafficFlowObserved;bicycle;False
546.000000;135001721;2023-04-27;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304270000;TrafficFlowObserved;bicycle;False
484.000000;135001721;2023-04-28;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304280000;TrafficFlowObserved;bicycle;False
309.000000;135001721;2023-04-29;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304290000;TrafficFlowObserved;bicycle;False
192.000000;135001721;2023-04-30;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202304300000;TrafficFlowObserved;bicycle;False
312.000000;135001721;2023-05-01;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202305010000;TrafficFlowObserved;bicycle;False
551.000000;135001721;2023-05-04;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202305040000;TrafficFlowObserved;bicycle;False
492.000000;135001721;2023-05-05;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202305050000;TrafficFlowObserved;bicycle;False
267.000000;135001721;2023-05-08;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202305080000;TrafficFlowObserved;bicycle;False
685.000000;135001721;2023-05-11;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202305110000;TrafficFlowObserved;bicycle;False
478.000000;135001721;2023-05-12;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202305120000;TrafficFlowObserved;bicycle;False
257.000000;135001721;2023-05-13;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202305130000;TrafficFlowObserved;bicycle;False
220.000000;135001721;2023-05-14;3.853390;43.623870;MMM_EcoCompt_X2H21070341_202305140000;TrafficFlowObserved;bicycle;False
