intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
1505;813676445;2023-04-01;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304010000;TrafficFlowObserved;bicycle;False
1076;813676445;2023-04-02;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304020000;TrafficFlowObserved;bicycle;False
2155;813676445;2023-04-03;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304030000;TrafficFlowObserved;bicycle;False
2321;813676445;2023-04-04;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304040000;TrafficFlowObserved;bicycle;False
2197;813676445;2023-04-05;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304050000;TrafficFlowObserved;bicycle;False
2436;813676445;2023-04-06;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304060000;TrafficFlowObserved;bicycle;False
2242;813676445;2023-04-07;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304070000;TrafficFlowObserved;bicycle;False
1438;813676445;2023-04-08;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304080000;TrafficFlowObserved;bicycle;False
1080;813676445;2023-04-09;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304090000;TrafficFlowObserved;bicycle;False
904;813676445;2023-04-10;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304100000;TrafficFlowObserved;bicycle;False
2274;813676445;2023-04-11;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304110000;TrafficFlowObserved;bicycle;False
2093;813676445;2023-04-12;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304120000;TrafficFlowObserved;bicycle;False
2323;813676445;2023-04-13;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304130000;TrafficFlowObserved;bicycle;False
2073;813676445;2023-04-14;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304140000;TrafficFlowObserved;bicycle;False
1609;813676445;2023-04-15;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304150000;TrafficFlowObserved;bicycle;False
1258;813676445;2023-04-16;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304160000;TrafficFlowObserved;bicycle;False
2069;813676445;2023-04-17;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304170000;TrafficFlowObserved;bicycle;False
2417;813676445;2023-04-18;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304180000;TrafficFlowObserved;bicycle;False
2204;813676445;2023-04-19;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304190000;TrafficFlowObserved;bicycle;False
2327;813676445;2023-04-20;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304200000;TrafficFlowObserved;bicycle;False
2156;813676445;2023-04-21;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304210000;TrafficFlowObserved;bicycle;False
1301;813676445;2023-04-22;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304220000;TrafficFlowObserved;bicycle;False
920;813676445;2023-04-23;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304230000;TrafficFlowObserved;bicycle;False
1629;813676445;2023-04-24;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304240000;TrafficFlowObserved;bicycle;False
1733;813676445;2023-04-25;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304250000;TrafficFlowObserved;bicycle;False
1798;813676445;2023-04-26;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304260000;TrafficFlowObserved;bicycle;False
1878;813676445;2023-04-27;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304270000;TrafficFlowObserved;bicycle;False
1677;813676445;2023-04-28;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304280000;TrafficFlowObserved;bicycle;False
1331;813676445;2023-04-29;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304290000;TrafficFlowObserved;bicycle;False
878;813676445;2023-04-30;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202304300000;TrafficFlowObserved;bicycle;False
1146;813676445;2023-05-01;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202305010000;TrafficFlowObserved;bicycle;False
1799;813676445;2023-05-02;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202305020000;TrafficFlowObserved;bicycle;False
1774;813676445;2023-05-03;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202305030000;TrafficFlowObserved;bicycle;False
1923;813676445;2023-05-04;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202305040000;TrafficFlowObserved;bicycle;False
1883;813676445;2023-05-05;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202305050000;TrafficFlowObserved;bicycle;False
1568;813676445;2023-05-06;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202305060000;TrafficFlowObserved;bicycle;False
1249;813676445;2023-05-07;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202305070000;TrafficFlowObserved;bicycle;False
1087;813676445;2023-05-08;3.863965;43.606275;MMM_EcoCompt_X2H21070344_202305080000;TrafficFlowObserved;bicycle;False
