intensity;laneId;date;longitude;latitude;id;type;vehicleType;reversedLane
184.000000;243439664;2023-04-01;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304010000;TrafficFlowObserved;bicycle;False
193.000000;243439664;2023-04-02;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304020000;TrafficFlowObserved;bicycle;False
186.000000;243439664;2023-04-03;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304030000;TrafficFlowObserved;bicycle;False
239.000000;243439664;2023-04-04;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304040000;TrafficFlowObserved;bicycle;False
292.000000;243439664;2023-04-05;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304050000;TrafficFlowObserved;bicycle;False
252.000000;243439664;2023-04-06;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304060000;TrafficFlowObserved;bicycle;False
219.000000;243439664;2023-04-07;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304070000;TrafficFlowObserved;bicycle;False
195.000000;243439664;2023-04-08;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304080000;TrafficFlowObserved;bicycle;False
190.000000;243439664;2023-04-09;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304090000;TrafficFlowObserved;bicycle;False
257.000000;243439664;2023-04-10;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304100000;TrafficFlowObserved;bicycle;False
255.000000;243439664;2023-04-11;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304110000;TrafficFlowObserved;bicycle;False
262.000000;243439664;2023-04-12;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304120000;TrafficFlowObserved;bicycle;False
239.000000;243439664;2023-04-13;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304130000;TrafficFlowObserved;bicycle;False
170.000000;243439664;2023-04-14;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304140000;TrafficFlowObserved;bicycle;False
127.000000;243439664;2023-04-15;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304150000;TrafficFlowObserved;bicycle;False
198.000000;243439664;2023-04-16;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304160000;TrafficFlowObserved;bicycle;False
247.000000;243439664;2023-04-17;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304170000;TrafficFlowObserved;bicycle;False
291.000000;243439664;2023-04-18;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304180000;TrafficFlowObserved;bicycle;False
285.000000;243439664;2023-04-19;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304190000;TrafficFlowObserved;bicycle;False
315.000000;243439664;2023-04-20;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304200000;TrafficFlowObserved;bicycle;False
215.000000;243439664;2023-04-21;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304210000;TrafficFlowObserved;bicycle;False
178.000000;243439664;2023-04-22;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304220000;TrafficFlowObserved;bicycle;False
192.000000;243439664;2023-04-23;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304230000;TrafficFlowObserved;bicycle;False
207.000000;243439664;2023-04-24;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304240000;TrafficFlowObserved;bicycle;False
230.000000;243439664;2023-04-25;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304250000;TrafficFlowObserved;bicycle;False
244.000000;243439664;2023-04-26;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304260000;TrafficFlowObserved;bicycle;False
256.000000;243439664;2023-04-27;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304270000;TrafficFlowObserved;bicycle;False
202.000000;243439664;2023-04-28;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304280000;TrafficFlowObserved;bicycle;False
220.000000;243439664;2023-04-29;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304290000;TrafficFlowObserved;bicycle;False
165.000000;243439664;2023-04-30;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202304300000;TrafficFlowObserved;bicycle;False
254.000000;243439664;2023-05-01;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305010000;TrafficFlowObserved;bicycle;False
212.000000;243439664;2023-05-02;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305020000;TrafficFlowObserved;bicycle;False
226.000000;243439664;2023-05-03;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305030000;TrafficFlowObserved;bicycle;False
217.000000;243439664;2023-05-04;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305040000;TrafficFlowObserved;bicycle;False
252.000000;243439664;2023-05-05;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305050000;TrafficFlowObserved;bicycle;False
181.000000;243439664;2023-05-06;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305060000;TrafficFlowObserved;bicycle;False
228.000000;243439664;2023-05-07;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305070000;TrafficFlowObserved;bicycle;False
239.000000;243439664;2023-05-08;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305080000;TrafficFlowObserved;bicycle;False
241.000000;243439664;2023-05-09;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305090000;TrafficFlowObserved;bicycle;False
264.000000;243439664;2023-05-10;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305100000;TrafficFlowObserved;bicycle;False
230.000000;243439664;2023-05-11;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305110000;TrafficFlowObserved;bicycle;False
197.000000;243439664;2023-05-12;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305120000;TrafficFlowObserved;bicycle;False
171.000000;243439664;2023-05-13;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305130000;TrafficFlowObserved;bicycle;False
315.000000;243439664;2023-05-14;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305140000;TrafficFlowObserved;bicycle;False
265.000000;243439664;2023-05-15;3.913031;43.671214;MMM_EcoCompt_X2H21070346_202305150000;TrafficFlowObserved;bicycle;False
